#title = mean sea level anomaly Persian Gulf (Annual signals retained) 
#institution = NOAA/Laboratory for Satellite Altimetry 
#references = NOAA Sea Level Rise (http://www.star.nesdis.noaa.gov/sod/lsa/SeaLevelRise/) and Radar Altimeter Database System (http://www.deos.tudelft.nl/altim/rads/) 
#comment = Data use policy: In publications, presentations, or on web pages based on LSA data the following acknowledgment should be included: 'Altimetry data are provided by NOAA Laboratory for Satellite Altimetry.' 
#trend = 3.81 mm/year (no glacial isostatic adjustment correction) 
year,TOPEX/Poseidon,Jason-1,Jason-2,Jason-3
2002.3511,,-10.96000,,
2002.3524,-36.80000,,,
2002.3794,-66.70000,,,
2002.3795,,-60.56000,,
2002.4063,,-77.86000,,
2002.4065,-84.90000,,,
2002.4342,-79.30000,-72.06000,,
2002.4607,,-2.86000,,
2002.4609,-4.50000,,,
2002.4877,,-55.16000,,
2002.4878,-43.70000,,,
2002.5146,,-76.86000,,
2002.5421,-57.00000,,,
2002.5422,,-56.06000,,
2002.5688,,-47.06000,,
2002.5694,-55.90000,,,
2002.5965,-37.00000,,,
2002.5967,,-22.36000,,
2002.6218,-32.70000,,,
2002.6238,,-23.56000,,
2002.6506,,57.64000,,
2002.6557,99.80000,,,
2002.6732,6.40000,,,
2002.6780,,-31.46000,,
2002.7052,,-22.56000,,
2002.7088,-30.30000,,,
2002.7321,,59.54000,,
2002.7345,26.20000,,,
2002.7599,,54.04000,,
2002.7614,56.00000,,,
2002.7851,,102.34000,,
2002.7854,93.20000,,,
2002.8087,58.40000,,,
2002.8142,,24.14000,,
2002.8413,,-23.76000,,
2002.8431,-17.20000,,,
2002.8680,,69.04000,,
2002.8701,90.90000,,,
2002.8933,,19.14000,,
2002.8951,71.60000,,,
2002.9212,,30.54000,,
2002.9234,69.20000,,,
2002.9500,,15.84000,,
2002.9511,-21.70000,,,
2002.9784,,-45.26000,,
2002.9788,19.90000,,,
2003.0039,,-35.96000,,
2003.0083,25.00000,,,
2003.0309,,-94.36000,,
2003.0579,,-17.46000,,
2003.0603,-38.50000,,,
2003.0849,,27.24000,,
2003.0891,88.40000,,,
2003.1125,,-44.56000,,
2003.1172,-71.20000,,,
2003.1397,,-47.06000,,
2003.2200,,9.84000,,
2003.2208,-34.90000,,,
2003.2472,,19.24000,,
2003.2502,-9.90000,,,
2003.2747,,22.94000,,
2003.2771,0.60000,,,
2003.3032,,-72.06000,,
2003.3050,-61.20000,,,
2003.3268,-8.90000,,,
2003.3301,,-75.66000,,
2003.3562,,57.74000,,
2003.3566,52.60000,,,
2003.3835,,-71.76000,,
2003.3859,-72.40000,,,
2003.4152,-89.30000,,,
2003.4377,,-41.16000,,
2003.4402,-31.60000,,,
2003.4652,15.10000,,,
2003.4681,,71.54000,,
2003.4922,,64.24000,,
2003.4945,63.90000,,,
2003.5167,61.70000,,,
2003.5197,,43.44000,,
2003.5470,,25.24000,,
2003.5492,-4.20000,,,
2003.5733,,-8.26000,,
2003.5760,-16.20000,,,
2003.6012,,32.64000,,
2003.6022,-7.40000,,,
2003.6285,,14.14000,,
2003.6300,-18.90000,,,
2003.6555,,-3.56000,,
2003.6561,-2.90000,,,
2003.6828,,-49.66000,,
2003.6851,-22.30000,,,
2003.7095,,25.74000,,
2003.7116,30.60000,,,
2003.7365,,34.94000,,
2003.7414,-33.90000,,,
2003.7648,,43.04000,,
2003.7710,52.60000,,,
2003.7889,14.10000,,,
2003.7912,,20.84000,,
2003.8179,,-5.36000,,
2003.8200,27.70000,,,
2003.8454,,58.54000,,
2003.8498,96.50000,,,
2003.8688,81.70000,,,
2003.8724,,54.34000,,
2003.8973,57.70000,,,
2003.9272,,63.34000,,
2003.9290,63.50000,,,
2003.9539,,40.04000,,
2003.9614,47.90000,,,
2003.9816,,74.44000,,
2003.9874,177.30000,,,
2004.0083,,101.54000,,
2004.0090,55.90000,,,
2004.0354,,101.24000,,
2004.0384,82.40000,,,
2004.0627,,64.84000,,
2004.0669,55.90000,,,
2004.0864,-17.90000,,,
2004.0896,,-0.36000,,
2004.1151,,-34.26000,,
2004.1174,-57.10000,,,
